semester_no,subject_id,subject_name,credits,course_type,elective_group,is_required
2,PE1045,Aerobic (học Phần 2),0,Thể dục (Chọn 1),PE,False
2,PE1049,Điền kinh (học phần 2),0,Thể dục (Chọn 1),PE,False
2,PE1051,Quần vợt (Học phần 2),0,Thể dục (Chọn 1),PE,False
2,PE1059,Bowling (học phần 2),0,Thể dục (Chọn 1),PE,False
2,PE1055,Cờ vua (học phần 2),0,Thể dục (Chọn 1),PE,False
2,PE1063,Pickleball (học phần 2),0,Thể dục (Chọn 1),PE,False
3,MT2007,Giải tích 3,3,BẮT BUỘC,,True
3,PH2005,Vật lý 2,4,BẮT BUỘC,,True
3,PH2007,Thí nghiệm Vật lý,1,BẮT BUỘC,,True
3,MT2009,Xác suất và Thống kê,4,BẮT BUỘC,,True
3,LA1015,Pháp văn 3,2,BẮT BUỘC,,True
3,LA1007,Anh văn 3,2,BẮT BUỘC,,True
4,AS2049,Cơ học Vật rắn và Sóng cơ,3,BẮT BUỘC,,True
4,EE2031,Điện - Giải tích mạch,3,BẮT BUỘC,,True
4,MT2011,Phương pháp tính,3,BẮT BUỘC,,True
4,SP1031,Triết học Mác - Lênin,3,BẮT BUỘC,,True
4,LA1017,Pháp văn 4,2,BẮT BUỘC,,True
4,LA1009,Anh văn 4,2,BẮT BUỘC,,True
4,ME2119,Thực tập Công nhân,2,BẮT BUỘC,,True
5,ME2089,Vẽ kỹ thuật Cơ khí,4,BẮT BUỘC,,True
5,SP1033,Kinh tế Chính trị Mác - Lênin,2,BẮT BUỘC,,True
5,LA3021,Pháp văn 5,2,BẮT BUỘC,,True
5,TR2005,Cơ học Vật rắn Biến dạng,3,BẮT BUỘC,,True
5,TR1005,Cơ học Thủy khí,3,BẮT BUỘC,,True
5,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,BẮT BUỘC,,True
6,SP1035,Chủ nghĩa Xã hội Khoa học,2,BẮT BUỘC,,True
6,LA3023,Pháp văn 6,2,BẮT BUỘC,,True
6,ME2013,Nhiệt động lực học và Truyền nhiệt,3,BẮT BUỘC,,True
6,TR2011,Khí động lực học 1,0,BẮT BUỘC,,True
6,TR3077,Thí nghiệm Kỹ thuật Hàng không 1,1,BẮT BUỘC,,True
6,TR3385,Thực tập Ngoài trường,2,BẮT BUỘC,,True
7,TR3137,Hệ thống lực đẩy Máy bay,3,BẮT BUỘC,,True
7,TR3135,Phân tích kết cấu Máy bay,3,BẮT BUỘC,,True
7,TR3001,Cơ học bay,3,BẮT BUỘC,,True
7,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,BẮT BUỘC,,True
7,TR3051,Thí nghiệm Kỹ thuật Hàng không 2,1,BẮT BUỘC,,True
8,SP1037,Tư tưởng Hồ Chí Minh,2,BẮT BUỘC,,True
8,TR4081,Thiết kế Máy bay,3,BẮT BUỘC,,True
8,TR3039,Ổn định và Điều khiển bay,3,BẮT BUỘC,,True
8,TR4015,Thí nghiệm Kỹ thuật Hàng không 3,1,BẮT BUỘC,,True
8,TR4051,Phương pháp Phần tử hữu hạn,3,BẮT BUỘC,,True
8,TR4385,Thực tập Kỹ sư,2,BẮT BUỘC,,True
9,TR3011,Khí động lực học 2,3,BẮT BUỘC,,True
9,TR5005,Cơ học Môi trường liên tục,3,BẮT BUỘC,,True
9,TR5001,Đồ án Chuyên ngành,2,BẮT BUỘC,,True
9,TR4047,Phương pháp số - Động lực học lưu chất,3,BẮT BUỘC,,True
9,TR3003,Cơ học Vật liệu Hàng không,3,TỰ CHỌN,,False
9,TR3029,Động cơ gió,3,TỰ CHỌN,,False
9,TR4051,Phương pháp Phần tử hữu hạn,3,TỰ CHỌN,,False
9,TR3087,Khí đàn hồi,3,TỰ CHỌN,,False
9,TR3083,Máy Thủy khí,3,TỰ CHỌN,,False
9,TR4057,Hệ thống lực đẩy hỏa tiễn,3,TỰ CHỌN,,False
9,TR4083,Động cơ Tuabin,3,TỰ CHỌN,,False
9,TR4095,Máy bay Trực thăng,3,TỰ CHỌN,,False
9,TR4073,Cơ học va chạm,3,TỰ CHỌN,,False
9,TR3055,Các Hệ thời gian thực,3,TỰ CHỌN,,False
9,TR4043,Cảm biến và Tín hiệu,3,TỰ CHỌN,,False
9,TR3063,Phân tích thiết kế hệ điều khiển,0,TỰ CHỌN,,False
9,TR4067,Nhận dạng hệ thống máy bay,3,TỰ CHỌN,,False
9,TR4071,Thiết kế tối ưu,3,TỰ CHỌN,,False
9,TR4097,Cơ học rạn nứt và mỏi,3,TỰ CHỌN,,False
10,TR5003,Chuyên đề Công nghiệp,4,BẮT BUỘC,,True
10,TR5017,Luận văn Tốt nghiệp,9,BẮT BUỘC,,True
10,TR3055,Các Hệ thời gian thực,3,TỰ CHỌN,,False
10,TR4043,Cảm biến và Tín hiệu,3,TỰ CHỌN,,False
10,TR3063,Phân tích thiết kế hệ điều khiển,0,TỰ CHỌN,,False
10,TR4067,Nhận dạng hệ thống máy bay,3,TỰ CHỌN,,False
10,TR4069,Điện - Điện tử Hàng không,3,TỰ CHỌN,,False
10,TR4071,Thiết kế tối ưu,3,TỰ CHỌN,,False
10,TR3003,Cơ học Vật liệu Hàng không,3,TỰ CHỌN,,False
10,TR3029,Động cơ gió,3,TỰ CHỌN,,False
10,TR3087,Khí đàn hồi,3,TỰ CHỌN,,False
10,TR3083,Máy Thủy khí,3,TỰ CHỌN,,False
10,TR4057,Hệ thống lực đẩy hỏa tiễn,3,TỰ CHỌN,,False
10,TR4095,Máy bay Trực thăng,3,TỰ CHỌN,,False
10,TR4083,Động cơ Tuabin,3,TỰ CHỌN,,False
10,TR4073,Cơ học va chạm,3,TỰ CHỌN,,False
10,TR4097,Cơ học rạn nứt và mỏi,3,TỰ CHỌN,,False
