semester_no,subject_id,subject_name,credits,course_type,elective_group,is_required
5,EE2023,Thực tập Điện tử 1,1,BẮT BUỘC,,True
5,SP1033,Kinh tế Chính trị Mác - Lênin,2,BẮT BUỘC,,True
5,IM1023,Quản lý Sản xuất cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM1025,Quản lý Dự án cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,TỰ CHỌN NHÓM B,B,False
5,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,TỰ CHỌN NHÓM B,B,False
6,EE2015,Xử lý số Tín hiệu,3,BẮT BUỘC,,True
6,EE3117,Thiết kế Vi mạch số,3,BẮT BUỘC,,True
6,EE3207,Thiết kế vi mạch tương tự,3,BẮT BUỘC,,True
6,EE3021,Thực tập Điện tử 2,1,BẮT BUỘC,,True
6,SP1035,Chủ nghĩa Xã hội Khoa học,2,BẮT BUỘC,,True
6,EE3211,Đồ án 1 (Thiết kế vi mạch),1,BẮT BUỘC,,True
6,EE3209,Thực tập ngoài trường (Thiết kế vi mạch),2,BẮT BUỘC,,True
6,EN1003,Con người và Môi trường,3,TỰ CHỌN NHÓM C,C,False
6,ME1019,Quản lý năng suất và chất lượng,3,TỰ CHỌN NHÓM C,C,False
7,EE3025,Kỹ thuật Siêu cao tần,3,BẮT BUỘC,,True
7,EE4345,Đồ án 2 (Thiết kế vi mạch),2,BẮT BUỘC,,True
7,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,BẮT BUỘC,,True
7,EE3041,Xử lý Tín hiệu số với FPGA,3,TỰ CHỌN NHÓM A,A,False
7,EE3213,Thiết kế và kiểm định hệ thống số,3,TỰ CHỌN NHÓM A,A,False
7,EE3215,Thiết kế hệ thống trên chip,3,TỰ CHỌN NHÓM A,A,False
7,EE3217,Trí tuệ nhân tạo trong thiết kế vi mạch,3,TỰ CHỌN NHÓM A,A,False
7,EE3219,Máy tính lượng tử,3,TỰ CHỌN NHÓM A,A,False
7,EE3221,Thông tin số,3,TỰ CHỌN NHÓM A,A,False
7,EE3223,Vi mạch thông tin,3,TỰ CHỌN NHÓM A,A,False
7,EE3225,Tương thích điện từ,3,TỰ CHỌN NHÓM A,A,False
7,EE3227,Chuyên đề thiết kế vi mạch,3,TỰ CHỌN NHÓM A,A,False
8,SP1037,Tư tưởng Hồ Chí Minh,2,BẮT BUỘC,,True
8,EE4349,Đồ án tốt nghiệp (Thiết kế vi mạch),4,BẮT BUỘC,,True
