semester_no,subject_id,subject_name,credits,course_type,elective_group,is_required
6,AS3149,ứng dụng các phần mềm trong tính toán cơ học,3,BẮT BUỘC,,True
6,AS3335,Thực tập Ngoài trường,2,BẮT BUỘC,,True
6,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,TỰ CHỌN,,False
6,ME1019,Quản lý năng suất và chất lượng,3,TỰ CHỌN,,False
6,IM1013,Kinh tế học Đại cương,3,TỰ CHỌN,,False
6,IM1023,Quản lý Sản xuất cho Kỹ sư,3,TỰ CHỌN,,False
6,IM2033,Tài chính Doanh nghiệp,3,TỰ CHỌN,,False
6,IM1021,Khởi nghiệp,3,TỰ CHỌN,,False
6,IM2031,Quản lý Sản xuất,3,TỰ CHỌN,,False
7,SP1037,Tư tưởng Hồ Chí Minh,2,BẮT BUỘC,,True
7,AS3029,Lý thuyết dẻo Kỹ thuật,3,BẮT BUỘC,,True
7,AS3097,Ứng xử Cơ học vật liệu,3,BẮT BUỘC,,True
7,AS4007,Đồ án Chuyên ngành Cơ kỹ thuật,2,BẮT BUỘC,,True
8,SP1007,Pháp luật Việt Nam Đại cương,2,BẮT BUỘC,,True
8,EN1003,Con người và Môi trường,3,BẮT BUỘC,,True
8,AS4337,Đồ án Tốt nghiệp,4,BẮT BUỘC,,True
8,AS3013,Tính toán Kết cấu,3,TỰ CHỌN,,False
8,AS3035,Tính toán Động lực học lưu chất,3,TỰ CHỌN,,False
8,AS3093,Phương pháp Phần tử hữu hạn Ứng dụng,3,TỰ CHỌN,,False
8,AS3159,Tối ưu hóa kỹ thuật,3,TỰ CHỌN,,False
8,CI3171,Cơ học Môi trường rời,3,TỰ CHỌN,,False
8,AS3003,Cơ học Môi trường liên tục,3,TỰ CHỌN,,False
8,AS4003,Cơ học rạn nứt,3,TỰ CHỌN,,False
8,AS3001,Động học Robot,3,TỰ CHỌN,,False
8,AS3021,Động lực học Hệ nhiều vật,3,TỰ CHỌN,,False
8,AS3155,Động lực học vật rắn,3,TỰ CHỌN,,False
8,AS3039,Mô hình Hóa động lực học Cơ hệ,3,TỰ CHỌN,,False
8,AS3031,Đo lường các Đại lượng phi điện,3,TỰ CHỌN,,False
8,AS3019,Phân tích Số liệu thực nghiệm Cơ học,3,TỰ CHỌN,,False
8,AS3161,Kỹ thuật đo và xử lý số liệu,3,TỰ CHỌN,,False
8,AS3027,Dao động kỹ thuật,3,TỰ CHỌN,,False
8,AS3157,Động lực học máy,3,TỰ CHỌN,,False
8,AS3165,Cơ lý thuyết nâng cao,3,TỰ CHỌN,,False
8,AS3085,Lập trình tính toán Cơ kỹ thuật,3,TỰ CHỌN,,False
8,AS2063,Lập trình tính toán cơ kỹ thuật,3,TỰ CHỌN,,False
8,AS3097,Ứng xử Cơ học vật liệu,3,TỰ CHỌN,,False
8,EE3191,Cơ sở điều khiển tự động,3,TỰ CHỌN,,False
8,EE3193,Kỹ thuật số,3,TỰ CHỌN,,False
8,ME3237,Hệ thống Điều khiển số,3,TỰ CHỌN,,False
